"NACE2","Label_NACE2","PRODCOM2021","Label_PRODCOM2021","Comment","URL"
"2454","24.54 Casting of other non-ferrous metals","2454","24.54 Casting of other non-ferrous metals",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2454"
"2454","24.54 Casting of other non-ferrous metals","245410","24.54.10 Casting services of other non-ferrous metals",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2454"
"2454","24.54 Casting of other non-ferrous metals","24541010","24.54.10.10 Non-ferrous cast parts for land vehicles excluding locomotives/ rolling stock, straddle carriers, works trucks fitted with lifting or handling equipment, agricultural/road rollers, bulldozers etc.",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2454"
"2454","24.54 Casting of other non-ferrous metals","24541020","24.54.10.20 Non-ferrous cast parts, other than of light metals, for transmission shafts, crankshafts, camshafts, cranks, bearing housings and plain shaft bearings (excluding for bearing housings incorporating ball or roller bearings)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2454"
"2454","24.54 Casting of other non-ferrous metals","24541040","24.54.10.40 Other parts of engines and mechanical engineering",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2454"
"2454","24.54 Casting of other non-ferrous metals","24541050","24.54.10.50 Non-ferrous cast parts, other than of light metals, for machinery and mechanical appliances (excluding for engines)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2454"
"2454","24.54 Casting of other non-ferrous metals","24541090","24.54.10.90 Parts for other utilisation",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2454"
"2511","25.11 Manufacture of metal structures and parts of structures","2511","25.11 Manufacture of metal structures and parts of structures",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2511"
"2511","25.11 Manufacture of metal structures and parts of structures","251110","25.11.10 Prefabricated buildings of metal",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2511"
"2511","25.11 Manufacture of metal structures and parts of structures","25111030","25.11.10.30 Prefabricated buildings, of iron or steel",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2511"
"2511","25.11 Manufacture of metal structures and parts of structures","25111050","25.11.10.50 Prefabricated buildings, of aluminium",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2511"
"2511","25.11 Manufacture of metal structures and parts of structures","251121","25.11.21 Bridges and bridge-sections of iron or steel",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2511"
"2511","25.11 Manufacture of metal structures and parts of structures","25112100","25.11.21.00 Iron or steel bridges and bridge-sections",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2511"
"2511","25.11 Manufacture of metal structures and parts of structures","251122","25.11.22 Towers and lattice masts of iron or steel",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2511"
"2511","25.11 Manufacture of metal structures and parts of structures","25112200","25.11.22.00 Iron or steel towers and lattice masts",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2511"
"2511","25.11 Manufacture of metal structures and parts of structures","251123","25.11.23 Other structures and parts of structures, plates, rods, angles, shapes and the like, of iron, steel or aluminium",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2511"
"2511","25.11 Manufacture of metal structures and parts of structures","25112310","25.11.23.10 Iron or steel equipment for scaffolding, shuttering, propping/pit-propping including pit head frames and superstructures, extensible coffering beams, tubular scaffolding and similar equipment",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2511"
"2511","25.11 Manufacture of metal structures and parts of structures","25112350","25.11.23.50 Other structures principally of sheet: other",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2511"
"2511","25.11 Manufacture of metal structures and parts of structures","25112355","25.11.23.55 Weirs, sluices, lock-gates, landing stages, fixed docks and other maritime and waterway structures, of iron or steel, Structures and parts of structures of iron or steel, n.e.s. (excluding bridges and bridge-sections; towers; lattice masts; gates; doors, windows and their frames and thresholds; equipment for scaffolding, shuttering, propping or pit-propping, and structures and parts of structures not manufactured exclusively or mainly from plate)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2511"
"2511","25.11 Manufacture of metal structures and parts of structures","25112370","25.11.23.70 Aluminium structure and parts of structures..., n.e.c.",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2511"
"2512","25.12 Manufacture of doors and windows of metal","2512","25.12 Manufacture of doors and windows of metal",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2512"
"2512","25.12 Manufacture of doors and windows of metal","251210","25.12.10 Doors, windows and their frames and thresholds for doors, of metal",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2512"
"2512","25.12 Manufacture of doors and windows of metal","25121030","25.12.10.30 Iron or steel doors, thresholds for doors, windows and their frames",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2512"
"2512","25.12 Manufacture of doors and windows of metal","25121050","25.12.10.50 Aluminium doors, thresholds for doors, windows and their frames",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2512"
"2521","25.21 Manufacture of central heating radiators and boilers","2521","25.21 Manufacture of central heating radiators and boilers",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2521"
"2521","25.21 Manufacture of central heating radiators and boilers","252111","25.21.11 Central heating radiators, not electrically heated, of iron or steel",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2521"
"2521","25.21 Manufacture of central heating radiators and boilers","25211100","25.21.11.00 Radiators for central heating, not electrically heated, and parts thereof, of iron or steel",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2521"
"2521","25.21 Manufacture of central heating radiators and boilers","252112","25.21.12 Central heating boilers, for producing hot water or low pressure steam",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2521"
"2521","25.21 Manufacture of central heating radiators and boilers","25211200","25.21.12.00 Boilers for central heating other than those of HS 8402",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2521"
"2521","25.21 Manufacture of central heating radiators and boilers","252113","25.21.13 Parts for central heating boilers",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2521"
"2521","25.21 Manufacture of central heating radiators and boilers","25211300","25.21.13.00 Parts of boilers for central heating",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2521"
"2529","25.29 Manufacture of other tanks, reservoirs and containers of metal","2529","25.29 Manufacture of other tanks, reservoirs and containers of metal",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2529"
"2529","25.29 Manufacture of other tanks, reservoirs and containers of metal","252911","25.29.11 Reservoirs, tanks, vats and similar containers (other than for compressed or liquefied gas), of iron, steel or aluminium, of a capacity > 300 litres, not fitted with mechanical or thermal equipment)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2529"
"2529","25.29 Manufacture of other tanks, reservoirs and containers of metal","25291110","25.29.11.10 Iron or steel reservoirs, tanks, vats and similar containers for gases, of a capacity > 300 litres (excluding compressed or liquefied gas, fitted with mechanical or thermal equipment)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2529"
"2529","25.29 Manufacture of other tanks, reservoirs and containers of metal","25291120","25.29.11.20 Iron or steel reservoirs, tanks, vats and similar containers lined or heat-insulated, for liquids, of a capacity > 300 litres (excluding fitted with mechanical or thermal equipment)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2529"
"2529","25.29 Manufacture of other tanks, reservoirs and containers of metal","25291130","25.29.11.30 Iron or steel reservoirs, tanks, vats and similar containers for liquids, of a capacity > 300 litres (excluding fitted with mechanical or thermal equipment, lined or heat insulated)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2529"
"2529","25.29 Manufacture of other tanks, reservoirs and containers of metal","25291150","25.29.11.50 Iron or steel reservoirs, tanks, vats and similar containers for solids, of a capacity > 300 litres (excluding fitted with mechanical or thermal equipment)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2529"
"2529","25.29 Manufacture of other tanks, reservoirs and containers of metal","25291170","25.29.11.70 Aluminium reservoirs, tanks, vats and similar containers for any material (other than compressed or liquefied gas), of a capacity > 300 litres (excluding fitted with mechanical or thermal equipment)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2529"
"2529","25.29 Manufacture of other tanks, reservoirs and containers of metal","252912","25.29.12 Containers for compressed or liquefied gas, of metal",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2529"
"2529","25.29 Manufacture of other tanks, reservoirs and containers of metal","25291200","25.29.12.00 Containers for compressed or liquefied gas, of metal",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2529"
"2530","25.30 Manufacture of steam generators, except central heating hot water boilers","2530","25.30 Manufacture of steam generators, except central heating hot water boilers",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2530"
"2530","25.30 Manufacture of steam generators, except central heating hot water boilers","253011","25.30.11 Steam or other vapour generating boilers; super-heated water boilers",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2530"
"2530","25.30 Manufacture of steam generators, except central heating hot water boilers","25301110","25.30.11.10 Watertube boilers (excluding central heating hot water boilers capable of producing low pressure steam)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2530"
"2530","25.30 Manufacture of steam generators, except central heating hot water boilers","25301150","25.30.11.50 Vapour generating boilers (including hybrid boilers) (excluding central heating hot water boilers capable of producing low pressure steam, watertube boilers)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2530"
"2530","25.30 Manufacture of steam generators, except central heating hot water boilers","25301170","25.30.11.70 Super-heated water boilers (excluding central heating hot water boilers capable of producing low pressure steam)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2530"
"2530","25.30 Manufacture of steam generators, except central heating hot water boilers","253012","25.30.12 Auxiliary plant for use with boilers; condensers for steam or other vapour power units",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2530"
"2530","25.30 Manufacture of steam generators, except central heating hot water boilers","25301230","25.30.12.30 Auxiliary plant for use with boilers of HS 8402 or 8403",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2530"
"2530","25.30 Manufacture of steam generators, except central heating hot water boilers","25301250","25.30.12.50 Condensers for steam or other vapour power units",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2530"
"2530","25.30 Manufacture of steam generators, except central heating hot water boilers","253013","25.30.13 Parts of steam generators",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2530"
"2530","25.30 Manufacture of steam generators, except central heating hot water boilers","25301330","25.30.13.30 Parts of vapour generating boilers and super-heater water boilers",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2530"
"2530","25.30 Manufacture of steam generators, except central heating hot water boilers","25301350","25.30.13.50 Parts of apparatus of HS 8404 10 and 8404 20",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2530"
"2530","25.30 Manufacture of steam generators, except central heating hot water boilers","253021","25.30.21 Nuclear reactors, except isotope separators",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2530"
"2530","25.30 Manufacture of steam generators, except central heating hot water boilers","25302100","25.30.21.00 Nuclear reactors",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2530"
"2530","25.30 Manufacture of steam generators, except central heating hot water boilers","253022","25.30.22 Parts of nuclear reactors, except isotope separators",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2530"
"2530","25.30 Manufacture of steam generators, except central heating hot water boilers","25302200","25.30.22.00 Parts of nuclear reactors",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2530"
"2540","25.40 Manufacture of weapons and ammunition","2540","25.40 Manufacture of weapons and ammunition",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2540"
"2540","25.40 Manufacture of weapons and ammunition","254012","25.40.12 Revolvers, pistols, non-military firearms and similar devices",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2540"
"2540","25.40 Manufacture of weapons and ammunition","25401230","25.40.12.30 Revolvers and pistols (excluding military firearms, machine-pistols, signal flare firearms, blank firers, captive-bolt humane killers, muzzle loaders, spring, air or gas weapons, imitation weapons)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2540"
"2540","25.40 Manufacture of weapons and ammunition","25401250","25.40.12.50 Shotguns, rifles, carbines and muzzle-loaders (including punt-guns, combination shotgun-rifles, sporting guns made to resemble walking sticks) (excluding military firearms)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2540"
"2540","25.40 Manufacture of weapons and ammunition","25401270","25.40.12.70 Firearms which operate by firing an explosive charge, n.e.c. (excluding military firearms)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2540"
"2540","25.40 Manufacture of weapons and ammunition","25401290","25.40.12.90 Other arms (spring, air or gas guns and pistols, truncheons) (excluding for military purposes)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2540"
"2540","25.40 Manufacture of weapons and ammunition","254013","25.40.13 Bombs, missiles and similar munitions of war; cartridges, other ammunition and projectiles and parts thereof",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2540"
"2540","25.40 Manufacture of weapons and ammunition","25401300","25.40.13.00 Cartridges and other ammunition and projectiles and parts thereof, including shot and cartridge wads (excluding for military purposes)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2540"
"2540","25.40 Manufacture of weapons and ammunition","254014","25.40.14 Parts of military weapons and other arms",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2540"
"2540","25.40 Manufacture of weapons and ammunition","25401400","25.40.14.00 Parts and accessories for revolvers, pistols, non-military firearms and similar devices",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2540"
"2550","25.50 Forging, pressing, stamping and roll-forming of metal; powder metallurgy","2550","25.50 Forging, pressing, stamping and roll-forming of metal; powder metallurgy",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2550"
"2550","25.50 Forging, pressing, stamping and roll-forming of metal; powder metallurgy","255011","25.50.11 Forging services of metal",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2550"
"2550","25.50 Forging, pressing, stamping and roll-forming of metal; powder metallurgy","25501134","25.50.11.34 Open die forged ferrous parts for transmission shafts, camshafts, crankshafts and cranks; works of HS 7326; parts of machineries, apparatus and vehicles of HS 84, 85, 86, 87, 88, 90 (open die forgings of steel)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2550"
"2550","25.50 Forging, pressing, stamping and roll-forming of metal; powder metallurgy","25501137","25.50.11.37 Open die-forged non-ferrous metal parts for machinery and appliances excluding piston engines, turbojets, gas turbines, lifting/handling equipment, construction industry machinery/vehicles",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2550"
